id,symbol,indicator,signal,date
1842,NVDA,rsi,Hold,2020-01-19
1843,NVDA,macd,Buy,2020-01-19
1844,NVDA,bollinger,Hold,2020-01-19
1845,NVDA,ma-cross,Buy,2020-01-19
1846,NVDA,dmi,Buy,2020-01-19
1847,NVDA,mfi,Hold,2020-01-19
1848,NVDA,trendline,Buy,2020-01-19
1849,NVDA,rsi,Hold,2020-01-26
1850,NVDA,macd,Sell,2020-01-26
1851,NVDA,bollinger,Hold,2020-01-26
1852,NVDA,ma-cross,Buy,2020-01-26
1853,NVDA,dmi,Buy,2020-01-26
1854,NVDA,mfi,Hold,2020-01-26
1855,NVDA,trendline,Buy,2020-01-26
1856,NVDA,rsi,Hold,2020-02-02
1857,NVDA,macd,Sell,2020-02-02
1858,NVDA,bollinger,Hold,2020-02-02
1859,NVDA,ma-cross,Buy,2020-02-02
1860,NVDA,dmi,Sell,2020-02-02
1861,NVDA,mfi,Hold,2020-02-02
1862,NVDA,trendline,Sell,2020-02-02
1863,NVDA,rsi,Hold,2020-02-09
1864,NVDA,macd,Sell,2020-02-09
1865,NVDA,bollinger,Hold,2020-02-09
1866,NVDA,ma-cross,Buy,2020-02-09
1867,NVDA,dmi,Buy,2020-02-09
1868,NVDA,mfi,Hold,2020-02-09
1869,NVDA,trendline,Buy,2020-02-09
1870,NVDA,rsi,Sell,2020-02-16
1871,NVDA,macd,Buy,2020-02-16
1872,NVDA,bollinger,Sell,2020-02-16
1873,NVDA,ma-cross,Buy,2020-02-16
1874,NVDA,dmi,Buy,2020-02-16
1875,NVDA,mfi,Hold,2020-02-16
1876,NVDA,trendline,Buy,2020-02-16
1877,NVDA,rsi,Hold,2020-02-23
1878,NVDA,macd,Buy,2020-02-23
1879,NVDA,bollinger,Hold,2020-02-23
1880,NVDA,ma-cross,Buy,2020-02-23
1881,NVDA,dmi,Buy,2020-02-23
1882,NVDA,mfi,Hold,2020-02-23
1883,NVDA,trendline,Buy,2020-02-23
1884,NVDA,rsi,Hold,2020-03-01
1885,NVDA,macd,Sell,2020-03-01
1886,NVDA,bollinger,Hold,2020-03-01
1887,NVDA,ma-cross,Buy,2020-03-01
1888,NVDA,dmi,Sell,2020-03-01
1889,NVDA,mfi,Hold,2020-03-01
1890,NVDA,trendline,Buy,2020-03-01
1891,NVDA,rsi,Hold,2020-03-08
1892,NVDA,macd,Sell,2020-03-08
1893,NVDA,bollinger,Hold,2020-03-08
1894,NVDA,ma-cross,Buy,2020-03-08
1895,NVDA,dmi,Sell,2020-03-08
1896,NVDA,mfi,Hold,2020-03-08
1897,NVDA,trendline,Sell,2020-03-08
1898,NVDA,rsi,Hold,2020-03-15
1899,NVDA,macd,Sell,2020-03-15
1900,NVDA,bollinger,Hold,2020-03-15
1901,NVDA,ma-cross,Buy,2020-03-15
1902,NVDA,dmi,Sell,2020-03-15
1903,NVDA,mfi,Hold,2020-03-15
1904,NVDA,trendline,Sell,2020-03-15
1905,NVDA,rsi,Hold,2020-03-22
1906,NVDA,macd,Sell,2020-03-22
1907,NVDA,bollinger,Hold,2020-03-22
1908,NVDA,ma-cross,Buy,2020-03-22
1909,NVDA,dmi,Sell,2020-03-22
1910,NVDA,mfi,Hold,2020-03-22
1911,NVDA,trendline,Sell,2020-03-22
1912,NVDA,rsi,Hold,2020-03-29
1913,NVDA,macd,Buy,2020-03-29
1914,NVDA,bollinger,Hold,2020-03-29
1915,NVDA,ma-cross,Buy,2020-03-29
1916,NVDA,dmi,Buy,2020-03-29
1917,NVDA,mfi,Hold,2020-03-29
1918,NVDA,trendline,Buy,2020-03-29
1919,NVDA,rsi,Hold,2020-04-05
1920,NVDA,macd,Buy,2020-04-05
1921,NVDA,bollinger,Hold,2020-04-05
1922,NVDA,ma-cross,Buy,2020-04-05
1923,NVDA,dmi,Sell,2020-04-05
1924,NVDA,mfi,Hold,2020-04-05
1925,NVDA,trendline,Buy,2020-04-05
1926,NVDA,rsi,Hold,2020-04-12
1927,NVDA,macd,Buy,2020-04-12
1928,NVDA,bollinger,Hold,2020-04-12
1929,NVDA,ma-cross,Buy,2020-04-12
1930,NVDA,dmi,Buy,2020-04-12
1931,NVDA,mfi,Hold,2020-04-12
1932,NVDA,trendline,Buy,2020-04-12
1933,NVDA,rsi,Hold,2020-04-19
1934,NVDA,macd,Buy,2020-04-19
1935,NVDA,bollinger,Hold,2020-04-19
1936,NVDA,ma-cross,Buy,2020-04-19
1937,NVDA,dmi,Buy,2020-04-19
1938,NVDA,mfi,Hold,2020-04-19
1939,NVDA,trendline,Buy,2020-04-19
1940,NVDA,rsi,Hold,2020-04-26
1941,NVDA,macd,Buy,2020-04-26
1942,NVDA,bollinger,Hold,2020-04-26
1943,NVDA,ma-cross,Buy,2020-04-26
1944,NVDA,dmi,Buy,2020-04-26
1945,NVDA,mfi,Hold,2020-04-26
1946,NVDA,trendline,Buy,2020-04-26
1947,NVDA,rsi,Hold,2020-05-03
1948,NVDA,macd,Sell,2020-05-03
1949,NVDA,bollinger,Hold,2020-05-03
1950,NVDA,ma-cross,Buy,2020-05-03
1951,NVDA,dmi,Buy,2020-05-03
1952,NVDA,mfi,Hold,2020-05-03
1953,NVDA,trendline,Buy,2020-05-03
1954,NVDA,rsi,Hold,2020-05-10
1955,NVDA,macd,Buy,2020-05-10
1956,NVDA,bollinger,Sell,2020-05-10
1957,NVDA,ma-cross,Buy,2020-05-10
1958,NVDA,dmi,Buy,2020-05-10
1959,NVDA,mfi,Hold,2020-05-10
1960,NVDA,trendline,Buy,2020-05-10
1961,NVDA,rsi,Hold,2020-05-17
1962,NVDA,macd,Buy,2020-05-17
1963,NVDA,bollinger,Sell,2020-05-17
1964,NVDA,ma-cross,Buy,2020-05-17
1965,NVDA,dmi,Buy,2020-05-17
1966,NVDA,mfi,Hold,2020-05-17
1967,NVDA,trendline,Buy,2020-05-17
1968,NVDA,rsi,Sell,2020-05-24
1969,NVDA,macd,Buy,2020-05-24
1970,NVDA,bollinger,Hold,2020-05-24
1971,NVDA,ma-cross,Buy,2020-05-24
1972,NVDA,dmi,Buy,2020-05-24
1973,NVDA,mfi,Hold,2020-05-24
1974,NVDA,trendline,Buy,2020-05-24
1975,NVDA,rsi,Hold,2020-05-31
1976,NVDA,macd,Sell,2020-05-31
1977,NVDA,bollinger,Hold,2020-05-31
1978,NVDA,ma-cross,Buy,2020-05-31
1979,NVDA,dmi,Buy,2020-05-31
1980,NVDA,mfi,Hold,2020-05-31
1981,NVDA,trendline,Buy,2020-05-31
1982,NVDA,rsi,Hold,2020-06-07
1983,NVDA,macd,Sell,2020-06-07
1984,NVDA,bollinger,Hold,2020-06-07
1985,NVDA,ma-cross,Buy,2020-06-07
1986,NVDA,dmi,Buy,2020-06-07
1987,NVDA,mfi,Hold,2020-06-07
1988,NVDA,trendline,Buy,2020-06-07
1989,NVDA,rsi,Hold,2020-06-14
1990,NVDA,macd,Sell,2020-06-14
1991,NVDA,bollinger,Hold,2020-06-14
1992,NVDA,ma-cross,Buy,2020-06-14
1993,NVDA,dmi,Buy,2020-06-14
1994,NVDA,mfi,Hold,2020-06-14
1995,NVDA,trendline,Buy,2020-06-14
1996,NVDA,rsi,Hold,2020-06-21
1997,NVDA,macd,Sell,2020-06-21
1998,NVDA,bollinger,Hold,2020-06-21
1999,NVDA,ma-cross,Buy,2020-06-21
2000,NVDA,dmi,Buy,2020-06-21
2001,NVDA,mfi,Hold,2020-06-21
2002,NVDA,trendline,Buy,2020-06-21
2003,NVDA,rsi,Hold,2020-06-28
2004,NVDA,macd,Sell,2020-06-28
2005,NVDA,bollinger,Hold,2020-06-28
2006,NVDA,ma-cross,Buy,2020-06-28
2007,NVDA,dmi,Buy,2020-06-28
2008,NVDA,mfi,Hold,2020-06-28
2009,NVDA,trendline,Buy,2020-06-28
2010,NVDA,rsi,Hold,2020-07-05
2011,NVDA,macd,Sell,2020-07-05
2012,NVDA,bollinger,Hold,2020-07-05
2013,NVDA,ma-cross,Buy,2020-07-05
2014,NVDA,dmi,Buy,2020-07-05
2015,NVDA,mfi,Hold,2020-07-05
2016,NVDA,trendline,Buy,2020-07-05
2017,NVDA,rsi,Sell,2020-07-12
2018,NVDA,macd,Buy,2020-07-12
2019,NVDA,bollinger,Sell,2020-07-12
2020,NVDA,ma-cross,Buy,2020-07-12
2021,NVDA,dmi,Buy,2020-07-12
2022,NVDA,mfi,Hold,2020-07-12
2023,NVDA,trendline,Buy,2020-07-12
2024,NVDA,rsi,Hold,2020-07-19
2025,NVDA,macd,Sell,2020-07-19
2026,NVDA,bollinger,Hold,2020-07-19
2027,NVDA,ma-cross,Buy,2020-07-19
2028,NVDA,dmi,Buy,2020-07-19
2029,NVDA,mfi,Hold,2020-07-19
2030,NVDA,trendline,Buy,2020-07-19
2031,NVDA,rsi,Hold,2020-07-26
2032,NVDA,macd,Sell,2020-07-26
2033,NVDA,bollinger,Hold,2020-07-26
2034,NVDA,ma-cross,Buy,2020-07-26
2035,NVDA,dmi,Sell,2020-07-26
2036,NVDA,mfi,Hold,2020-07-26
2037,NVDA,trendline,Buy,2020-07-26
2038,NVDA,rsi,Hold,2020-08-02
2039,NVDA,macd,Sell,2020-08-02
2040,NVDA,bollinger,Hold,2020-08-02
2041,NVDA,ma-cross,Buy,2020-08-02
2042,NVDA,dmi,Buy,2020-08-02
2043,NVDA,mfi,Hold,2020-08-02
2044,NVDA,trendline,Buy,2020-08-02
2045,NVDA,rsi,Hold,2020-08-09
2046,NVDA,macd,Buy,2020-08-09
2047,NVDA,bollinger,Hold,2020-08-09
2048,NVDA,ma-cross,Buy,2020-08-09
2049,NVDA,dmi,Buy,2020-08-09
2050,NVDA,mfi,Hold,2020-08-09
2051,NVDA,trendline,Buy,2020-08-09
2052,NVDA,rsi,Hold,2020-08-16
2053,NVDA,macd,Buy,2020-08-16
2054,NVDA,bollinger,Hold,2020-08-16
2055,NVDA,ma-cross,Buy,2020-08-16
2056,NVDA,dmi,Buy,2020-08-16
2057,NVDA,mfi,Hold,2020-08-16
2058,NVDA,trendline,Buy,2020-08-16
2059,NVDA,rsi,Sell,2020-08-23
2060,NVDA,macd,Buy,2020-08-23
2061,NVDA,bollinger,Hold,2020-08-23
2062,NVDA,ma-cross,Buy,2020-08-23
2063,NVDA,dmi,Buy,2020-08-23
2064,NVDA,mfi,Hold,2020-08-23
2065,NVDA,trendline,Buy,2020-08-23
2066,NVDA,rsi,Sell,2020-08-30
2067,NVDA,macd,Buy,2020-08-30
2068,NVDA,bollinger,Hold,2020-08-30
2069,NVDA,ma-cross,Buy,2020-08-30
2070,NVDA,dmi,Buy,2020-08-30
2071,NVDA,mfi,Hold,2020-08-30
2072,NVDA,trendline,Buy,2020-08-30
2073,NVDA,rsi,Hold,2020-09-06
2074,NVDA,macd,Sell,2020-09-06
2075,NVDA,bollinger,Hold,2020-09-06
2076,NVDA,ma-cross,Buy,2020-09-06
2077,NVDA,dmi,Buy,2020-09-06
2078,NVDA,mfi,Hold,2020-09-06
2079,NVDA,trendline,Buy,2020-09-06
2080,NVDA,rsi,Hold,2020-09-13
2081,NVDA,macd,Sell,2020-09-13
2082,NVDA,bollinger,Hold,2020-09-13
2083,NVDA,ma-cross,Buy,2020-09-13
2084,NVDA,dmi,Buy,2020-09-13
2085,NVDA,mfi,Hold,2020-09-13
2086,NVDA,trendline,Sell,2020-09-13
2087,NVDA,rsi,Hold,2020-09-20
2088,NVDA,macd,Sell,2020-09-20
2089,NVDA,bollinger,Hold,2020-09-20
2090,NVDA,ma-cross,Buy,2020-09-20
2091,NVDA,dmi,Sell,2020-09-20
2092,NVDA,mfi,Hold,2020-09-20
2093,NVDA,trendline,Sell,2020-09-20
2094,NVDA,rsi,Hold,2020-09-27
2095,NVDA,macd,Sell,2020-09-27
2096,NVDA,bollinger,Hold,2020-09-27
2097,NVDA,ma-cross,Buy,2020-09-27
2098,NVDA,dmi,Buy,2020-09-27
2099,NVDA,mfi,Hold,2020-09-27
2100,NVDA,trendline,Buy,2020-09-27
2101,NVDA,rsi,Hold,2020-10-04
2102,NVDA,macd,Buy,2020-10-04
2103,NVDA,bollinger,Hold,2020-10-04
2104,NVDA,ma-cross,Buy,2020-10-04
2105,NVDA,dmi,Buy,2020-10-04
2106,NVDA,mfi,Hold,2020-10-04
2107,NVDA,trendline,Buy,2020-10-04
2108,NVDA,rsi,Hold,2020-10-11
2109,NVDA,macd,Buy,2020-10-11
2110,NVDA,bollinger,Hold,2020-10-11
2111,NVDA,ma-cross,Buy,2020-10-11
2112,NVDA,dmi,Buy,2020-10-11
2113,NVDA,mfi,Hold,2020-10-11
2114,NVDA,trendline,Buy,2020-10-11
2115,NVDA,rsi,Hold,2020-10-18
2116,NVDA,macd,Buy,2020-10-18
2117,NVDA,bollinger,Hold,2020-10-18
2118,NVDA,ma-cross,Buy,2020-10-18
2119,NVDA,dmi,Buy,2020-10-18
2120,NVDA,mfi,Hold,2020-10-18
2121,NVDA,trendline,Buy,2020-10-18
2122,NVDA,rsi,Hold,2020-10-25
2123,NVDA,macd,Sell,2020-10-25
2124,NVDA,bollinger,Hold,2020-10-25
2125,NVDA,ma-cross,Buy,2020-10-25
2126,NVDA,dmi,Sell,2020-10-25
2127,NVDA,mfi,Hold,2020-10-25
2128,NVDA,trendline,Sell,2020-10-25
2129,NVDA,rsi,Hold,2020-11-01
2130,NVDA,macd,Sell,2020-11-01
2131,NVDA,bollinger,Buy,2020-11-01
2132,NVDA,ma-cross,Buy,2020-11-01
2133,NVDA,dmi,Sell,2020-11-01
2134,NVDA,mfi,Hold,2020-11-01
2135,NVDA,trendline,Sell,2020-11-01
2136,NVDA,rsi,Hold,2020-11-08
2137,NVDA,macd,Buy,2020-11-08
2138,NVDA,bollinger,Hold,2020-11-08
2139,NVDA,ma-cross,Buy,2020-11-08
2140,NVDA,dmi,Buy,2020-11-08
2141,NVDA,mfi,Hold,2020-11-08
2142,NVDA,trendline,Buy,2020-11-08
2143,NVDA,rsi,Hold,2020-11-15
2144,NVDA,macd,Sell,2020-11-15
2145,NVDA,bollinger,Hold,2020-11-15
2146,NVDA,ma-cross,Buy,2020-11-15
2147,NVDA,dmi,Sell,2020-11-15
2148,NVDA,mfi,Hold,2020-11-15
2149,NVDA,trendline,Sell,2020-11-15
2150,NVDA,rsi,Hold,2020-11-22
2151,NVDA,macd,Sell,2020-11-22
2152,NVDA,bollinger,Hold,2020-11-22
2153,NVDA,ma-cross,Buy,2020-11-22
2154,NVDA,dmi,Sell,2020-11-22
2155,NVDA,mfi,Hold,2020-11-22
2156,NVDA,trendline,Sell,2020-11-22
2157,NVDA,rsi,Hold,2020-11-29
2158,NVDA,macd,Sell,2020-11-29
2159,NVDA,bollinger,Hold,2020-11-29
2160,NVDA,ma-cross,Buy,2020-11-29
2161,NVDA,dmi,Sell,2020-11-29
2162,NVDA,mfi,Hold,2020-11-29
2163,NVDA,trendline,Sell,2020-11-29
2164,NVDA,rsi,Hold,2020-12-06
2165,NVDA,macd,Buy,2020-12-06
2166,NVDA,bollinger,Hold,2020-12-06
2167,NVDA,ma-cross,Buy,2020-12-06
2168,NVDA,dmi,Sell,2020-12-06
2169,NVDA,mfi,Hold,2020-12-06
2170,NVDA,trendline,Buy,2020-12-06
2171,NVDA,rsi,Hold,2020-12-13
2172,NVDA,macd,Sell,2020-12-13
2173,NVDA,bollinger,Hold,2020-12-13
2174,NVDA,ma-cross,Buy,2020-12-13
2175,NVDA,dmi,Sell,2020-12-13
2176,NVDA,mfi,Hold,2020-12-13
2177,NVDA,trendline,Sell,2020-12-13
2178,NVDA,rsi,Hold,2020-12-20
2179,NVDA,macd,Buy,2020-12-20
2180,NVDA,bollinger,Hold,2020-12-20
2181,NVDA,ma-cross,Buy,2020-12-20
2182,NVDA,dmi,Sell,2020-12-20
2183,NVDA,mfi,Hold,2020-12-20
2184,NVDA,trendline,Buy,2020-12-20
2185,NVDA,rsi,Hold,2020-12-27
2186,NVDA,macd,Sell,2020-12-27
2187,NVDA,bollinger,Hold,2020-12-27
2188,NVDA,ma-cross,Buy,2020-12-27
2189,NVDA,dmi,Sell,2020-12-27
2190,NVDA,mfi,Hold,2020-12-27
2191,NVDA,trendline,Sell,2020-12-27
2192,NVDA,rsi,Hold,2021-01-03
2193,NVDA,macd,Sell,2021-01-03
2194,NVDA,bollinger,Hold,2021-01-03
2195,NVDA,ma-cross,Buy,2021-01-03
2196,NVDA,dmi,Sell,2021-01-03
2197,NVDA,mfi,Hold,2021-01-03
2198,NVDA,trendline,Sell,2021-01-03
2199,NVDA,rsi,Hold,2021-01-10
2200,NVDA,macd,Buy,2021-01-10
2201,NVDA,bollinger,Hold,2021-01-10
2202,NVDA,ma-cross,Buy,2021-01-10
2203,NVDA,dmi,Sell,2021-01-10
2204,NVDA,mfi,Hold,2021-01-10
2205,NVDA,trendline,Buy,2021-01-10
2206,NVDA,rsi,Hold,2021-01-17
2207,NVDA,macd,Buy,2021-01-17
2208,NVDA,bollinger,Hold,2021-01-17
2209,NVDA,ma-cross,Buy,2021-01-17
2210,NVDA,dmi,Sell,2021-01-17
2211,NVDA,mfi,Hold,2021-01-17
2212,NVDA,trendline,Sell,2021-01-17
2213,NVDA,rsi,Hold,2021-01-24
2214,NVDA,macd,Buy,2021-01-24
2215,NVDA,bollinger,Hold,2021-01-24
2216,NVDA,ma-cross,Buy,2021-01-24
2217,NVDA,dmi,Buy,2021-01-24
2218,NVDA,mfi,Hold,2021-01-24
2219,NVDA,trendline,Buy,2021-01-24
2220,NVDA,rsi,Hold,2021-01-31
2221,NVDA,macd,Sell,2021-01-31
2222,NVDA,bollinger,Hold,2021-01-31
2223,NVDA,ma-cross,Buy,2021-01-31
2224,NVDA,dmi,Sell,2021-01-31
2225,NVDA,mfi,Hold,2021-01-31
2226,NVDA,trendline,Sell,2021-01-31
2227,NVDA,rsi,Hold,2021-02-07
2228,NVDA,macd,Buy,2021-02-07
2229,NVDA,bollinger,Hold,2021-02-07
2230,NVDA,ma-cross,Buy,2021-02-07
2231,NVDA,dmi,Buy,2021-02-07
2232,NVDA,mfi,Hold,2021-02-07
2233,NVDA,trendline,Buy,2021-02-07
2234,NVDA,rsi,Hold,2021-02-14
2235,NVDA,macd,Buy,2021-02-14
2236,NVDA,bollinger,Hold,2021-02-14
2237,NVDA,ma-cross,Buy,2021-02-14
2238,NVDA,dmi,Buy,2021-02-14
2239,NVDA,mfi,Hold,2021-02-14
2240,NVDA,trendline,Buy,2021-02-14
2241,NVDA,rsi,Hold,2021-02-21
2242,NVDA,macd,Buy,2021-02-21
2243,NVDA,bollinger,Hold,2021-02-21
2244,NVDA,ma-cross,Buy,2021-02-21
2245,NVDA,dmi,Buy,2021-02-21
2246,NVDA,mfi,Hold,2021-02-21
2247,NVDA,trendline,Buy,2021-02-21
2248,NVDA,rsi,Hold,2021-02-28
2249,NVDA,macd,Sell,2021-02-28
2250,NVDA,bollinger,Hold,2021-02-28
2251,NVDA,ma-cross,Buy,2021-02-28
2252,NVDA,dmi,Sell,2021-02-28
2253,NVDA,mfi,Hold,2021-02-28
2254,NVDA,trendline,Sell,2021-02-28
2255,NVDA,rsi,Hold,2021-03-07
2256,NVDA,macd,Sell,2021-03-07
2257,NVDA,bollinger,Hold,2021-03-07
2258,NVDA,ma-cross,Buy,2021-03-07
2259,NVDA,dmi,Sell,2021-03-07
2260,NVDA,mfi,Hold,2021-03-07
2261,NVDA,trendline,Sell,2021-03-07
2262,NVDA,rsi,Hold,2021-03-14
2263,NVDA,macd,Sell,2021-03-14
2264,NVDA,bollinger,Hold,2021-03-14
2265,NVDA,ma-cross,Buy,2021-03-14
2266,NVDA,dmi,Sell,2021-03-14
2267,NVDA,mfi,Hold,2021-03-14
2268,NVDA,trendline,Sell,2021-03-14
2269,NVDA,rsi,Hold,2021-03-21
2270,NVDA,macd,Buy,2021-03-21
2271,NVDA,bollinger,Hold,2021-03-21
2272,NVDA,ma-cross,Buy,2021-03-21
2273,NVDA,dmi,Sell,2021-03-21
2274,NVDA,mfi,Hold,2021-03-21
2275,NVDA,trendline,Sell,2021-03-21
2276,NVDA,rsi,Hold,2021-03-28
2277,NVDA,macd,Buy,2021-03-28
2278,NVDA,bollinger,Hold,2021-03-28
2279,NVDA,ma-cross,Buy,2021-03-28
2280,NVDA,dmi,Sell,2021-03-28
2281,NVDA,mfi,Hold,2021-03-28
2282,NVDA,trendline,Sell,2021-03-28
2283,NVDA,rsi,Hold,2021-04-04
2284,NVDA,macd,Buy,2021-04-04
2285,NVDA,bollinger,Sell,2021-04-04
2286,NVDA,ma-cross,Buy,2021-04-04
2287,NVDA,dmi,Buy,2021-04-04
2288,NVDA,mfi,Hold,2021-04-04
2289,NVDA,trendline,Buy,2021-04-04
2290,NVDA,rsi,Hold,2021-04-11
2291,NVDA,macd,Buy,2021-04-11
2292,NVDA,bollinger,Hold,2021-04-11
2293,NVDA,ma-cross,Buy,2021-04-11
2294,NVDA,dmi,Buy,2021-04-11
2295,NVDA,mfi,Hold,2021-04-11
2296,NVDA,trendline,Buy,2021-04-11
2297,NVDA,rsi,Hold,2021-04-18
2298,NVDA,macd,Buy,2021-04-18
2299,NVDA,bollinger,Hold,2021-04-18
2300,NVDA,ma-cross,Buy,2021-04-18
2301,NVDA,dmi,Buy,2021-04-18
2302,NVDA,mfi,Hold,2021-04-18
2303,NVDA,trendline,Buy,2021-04-18
2304,NVDA,rsi,Hold,2021-04-25
2305,NVDA,macd,Buy,2021-04-25
2306,NVDA,bollinger,Hold,2021-04-25
2307,NVDA,ma-cross,Buy,2021-04-25
2308,NVDA,dmi,Buy,2021-04-25
2309,NVDA,mfi,Hold,2021-04-25
2310,NVDA,trendline,Buy,2021-04-25
2311,NVDA,rsi,Hold,2021-05-02
2312,NVDA,macd,Sell,2021-05-02
2313,NVDA,bollinger,Hold,2021-05-02
2314,NVDA,ma-cross,Buy,2021-05-02
2315,NVDA,dmi,Buy,2021-05-02
2316,NVDA,mfi,Hold,2021-05-02
2317,NVDA,trendline,Sell,2021-05-02
2318,NVDA,rsi,Hold,2021-05-09
2319,NVDA,macd,Sell,2021-05-09
2320,NVDA,bollinger,Hold,2021-05-09
2321,NVDA,ma-cross,Buy,2021-05-09
2322,NVDA,dmi,Sell,2021-05-09
2323,NVDA,mfi,Hold,2021-05-09
2324,NVDA,trendline,Sell,2021-05-09
2325,NVDA,rsi,Hold,2021-05-16
2326,NVDA,macd,Sell,2021-05-16
2327,NVDA,bollinger,Hold,2021-05-16
2328,NVDA,ma-cross,Buy,2021-05-16
2329,NVDA,dmi,Sell,2021-05-16
2330,NVDA,mfi,Hold,2021-05-16
2331,NVDA,trendline,Sell,2021-05-16
2332,NVDA,rsi,Hold,2021-05-23
2333,NVDA,macd,Buy,2021-05-23
2334,NVDA,bollinger,Hold,2021-05-23
2335,NVDA,ma-cross,Buy,2021-05-23
2336,NVDA,dmi,Buy,2021-05-23
2337,NVDA,mfi,Hold,2021-05-23
2338,NVDA,trendline,Buy,2021-05-23
2339,NVDA,rsi,Hold,2021-05-30
2340,NVDA,macd,Buy,2021-05-30
2341,NVDA,bollinger,Sell,2021-05-30
2342,NVDA,ma-cross,Buy,2021-05-30
2343,NVDA,dmi,Buy,2021-05-30
2344,NVDA,mfi,Hold,2021-05-30
2345,NVDA,trendline,Buy,2021-05-30
2346,NVDA,rsi,Sell,2021-06-06
2347,NVDA,macd,Buy,2021-06-06
2348,NVDA,bollinger,Sell,2021-06-06
2349,NVDA,ma-cross,Buy,2021-06-06
2350,NVDA,dmi,Buy,2021-06-06
2351,NVDA,mfi,Sell,2021-06-06
2352,NVDA,trendline,Buy,2021-06-06
2353,NVDA,rsi,Sell,2021-06-13
2354,NVDA,macd,Buy,2021-06-13
2355,NVDA,bollinger,Hold,2021-06-13
2356,NVDA,ma-cross,Buy,2021-06-13
2357,NVDA,dmi,Buy,2021-06-13
2358,NVDA,mfi,Hold,2021-06-13
2359,NVDA,trendline,Buy,2021-06-13
2360,NVDA,rsi,Sell,2021-06-20
2361,NVDA,macd,Buy,2021-06-20
2362,NVDA,bollinger,Hold,2021-06-20
2363,NVDA,ma-cross,Buy,2021-06-20
2364,NVDA,dmi,Buy,2021-06-20
2365,NVDA,mfi,Hold,2021-06-20
2366,NVDA,trendline,Buy,2021-06-20
2367,NVDA,rsi,Sell,2021-06-27
2368,NVDA,macd,Buy,2021-06-27
2369,NVDA,bollinger,Hold,2021-06-27
2370,NVDA,ma-cross,Buy,2021-06-27
2371,NVDA,dmi,Buy,2021-06-27
2372,NVDA,mfi,Hold,2021-06-27
2373,NVDA,trendline,Buy,2021-06-27
2374,NVDA,rsi,Sell,2021-07-04
2375,NVDA,macd,Buy,2021-07-04
2376,NVDA,bollinger,Hold,2021-07-04
2377,NVDA,ma-cross,Buy,2021-07-04
2378,NVDA,dmi,Buy,2021-07-04
2379,NVDA,mfi,Hold,2021-07-04
2380,NVDA,trendline,Buy,2021-07-04
2381,NVDA,rsi,Hold,2021-07-11
2382,NVDA,macd,Sell,2021-07-11
2383,NVDA,bollinger,Hold,2021-07-11
2384,NVDA,ma-cross,Buy,2021-07-11
2385,NVDA,dmi,Buy,2021-07-11
2386,NVDA,mfi,Hold,2021-07-11
2387,NVDA,trendline,Buy,2021-07-11
2388,NVDA,rsi,Hold,2021-07-18
2389,NVDA,macd,Sell,2021-07-18
2390,NVDA,bollinger,Hold,2021-07-18
2391,NVDA,ma-cross,Buy,2021-07-18
2392,NVDA,dmi,Sell,2021-07-18
2393,NVDA,mfi,Hold,2021-07-18
2394,NVDA,trendline,Sell,2021-07-18
2395,NVDA,rsi,Hold,2021-07-25
2396,NVDA,macd,Sell,2021-07-25
2397,NVDA,bollinger,Hold,2021-07-25
2398,NVDA,ma-cross,Buy,2021-07-25
2399,NVDA,dmi,Buy,2021-07-25
2400,NVDA,mfi,Hold,2021-07-25
2401,NVDA,trendline,Sell,2021-07-25
2402,NVDA,rsi,Hold,2021-08-01
2403,NVDA,macd,Sell,2021-08-01
2404,NVDA,bollinger,Hold,2021-08-01
2405,NVDA,ma-cross,Buy,2021-08-01
2406,NVDA,dmi,Buy,2021-08-01
2407,NVDA,mfi,Hold,2021-08-01
2408,NVDA,trendline,Sell,2021-08-01
2409,NVDA,rsi,Hold,2021-08-08
2410,NVDA,macd,Buy,2021-08-08
2411,NVDA,bollinger,Hold,2021-08-08
2412,NVDA,ma-cross,Buy,2021-08-08
2413,NVDA,dmi,Buy,2021-08-08
2414,NVDA,mfi,Hold,2021-08-08
2415,NVDA,trendline,Buy,2021-08-08
2416,NVDA,rsi,Hold,2021-08-15
2417,NVDA,macd,Sell,2021-08-15
2418,NVDA,bollinger,Hold,2021-08-15
2419,NVDA,ma-cross,Buy,2021-08-15
2420,NVDA,dmi,Buy,2021-08-15
2421,NVDA,mfi,Hold,2021-08-15
2422,NVDA,trendline,Buy,2021-08-15
2423,NVDA,rsi,Hold,2021-08-22
2424,NVDA,macd,Sell,2021-08-22
2425,NVDA,bollinger,Sell,2021-08-22
2426,NVDA,ma-cross,Buy,2021-08-22
2427,NVDA,dmi,Buy,2021-08-22
2428,NVDA,mfi,Hold,2021-08-22
2429,NVDA,trendline,Buy,2021-08-22
2430,NVDA,rsi,Sell,2021-08-29
2431,NVDA,macd,Buy,2021-08-29
2432,NVDA,bollinger,Sell,2021-08-29
2433,NVDA,ma-cross,Buy,2021-08-29
2434,NVDA,dmi,Buy,2021-08-29
2435,NVDA,mfi,Hold,2021-08-29
2436,NVDA,trendline,Buy,2021-08-29
2437,NVDA,rsi,Hold,2021-09-05
2438,NVDA,macd,Buy,2021-09-05
2439,NVDA,bollinger,Hold,2021-09-05
2440,NVDA,ma-cross,Buy,2021-09-05
2441,NVDA,dmi,Buy,2021-09-05
