id,symbol,indicator,signal,date
1191,GOOGL,rsi,Hold,2018-04-08
1192,GOOGL,macd,Sell,2018-04-08
1193,GOOGL,bollinger,Hold,2018-04-08
1194,GOOGL,ma-cross,Buy,2018-04-08
1195,GOOGL,dmi,Sell,2018-04-08
1196,GOOGL,mfi,Hold,2018-04-08
1197,GOOGL,trendline,Sell,2018-04-08
1198,GOOGL,rsi,Hold,2018-04-15
1199,GOOGL,macd,Buy,2018-04-15
1200,GOOGL,bollinger,Hold,2018-04-15
1201,GOOGL,ma-cross,Buy,2018-04-15
1202,GOOGL,dmi,Sell,2018-04-15
1203,GOOGL,mfi,Hold,2018-04-15
1204,GOOGL,trendline,Sell,2018-04-15
1205,GOOGL,rsi,Hold,2018-04-22
1206,GOOGL,macd,Buy,2018-04-22
1207,GOOGL,bollinger,Hold,2018-04-22
1208,GOOGL,ma-cross,Buy,2018-04-22
1209,GOOGL,dmi,Buy,2018-04-22
1210,GOOGL,mfi,Hold,2018-04-22
1211,GOOGL,trendline,Buy,2018-04-22
1212,GOOGL,rsi,Hold,2018-04-29
1213,GOOGL,macd,Buy,2018-04-29
1214,GOOGL,bollinger,Hold,2018-04-29
1215,GOOGL,ma-cross,Buy,2018-04-29
1216,GOOGL,dmi,Sell,2018-04-29
1217,GOOGL,mfi,Hold,2018-04-29
1218,GOOGL,trendline,Sell,2018-04-29
1219,GOOGL,rsi,Hold,2018-05-06
1220,GOOGL,macd,Buy,2018-05-06
1221,GOOGL,bollinger,Hold,2018-05-06
1222,GOOGL,ma-cross,Sell,2018-05-06
1223,GOOGL,dmi,Sell,2018-05-06
1224,GOOGL,mfi,Hold,2018-05-06
1225,GOOGL,trendline,Buy,2018-05-06
1226,GOOGL,rsi,Hold,2018-05-13
1227,GOOGL,macd,Buy,2018-05-13
1228,GOOGL,bollinger,Hold,2018-05-13
1229,GOOGL,ma-cross,Sell,2018-05-13
1230,GOOGL,dmi,Buy,2018-05-13
1231,GOOGL,mfi,Hold,2018-05-13
1232,GOOGL,trendline,Buy,2018-05-13
1233,GOOGL,rsi,Hold,2018-05-20
1234,GOOGL,macd,Buy,2018-05-20
1235,GOOGL,bollinger,Hold,2018-05-20
1236,GOOGL,ma-cross,Buy,2018-05-20
1237,GOOGL,dmi,Sell,2018-05-20
1238,GOOGL,mfi,Hold,2018-05-20
1239,GOOGL,trendline,Buy,2018-05-20
1240,GOOGL,rsi,Hold,2018-05-27
1241,GOOGL,macd,Buy,2018-05-27
1242,GOOGL,bollinger,Hold,2018-05-27
1243,GOOGL,ma-cross,Buy,2018-05-27
1244,GOOGL,dmi,Buy,2018-05-27
1245,GOOGL,mfi,Hold,2018-05-27
1246,GOOGL,trendline,Buy,2018-05-27
1247,GOOGL,rsi,Hold,2018-06-03
1248,GOOGL,macd,Buy,2018-06-03
1249,GOOGL,bollinger,Sell,2018-06-03
1250,GOOGL,ma-cross,Buy,2018-06-03
1251,GOOGL,dmi,Buy,2018-06-03
1252,GOOGL,mfi,Hold,2018-06-03
1253,GOOGL,trendline,Buy,2018-06-03
1254,GOOGL,rsi,Hold,2018-06-10
1255,GOOGL,macd,Buy,2018-06-10
1256,GOOGL,bollinger,Hold,2018-06-10
1257,GOOGL,ma-cross,Buy,2018-06-10
1258,GOOGL,dmi,Buy,2018-06-10
1259,GOOGL,mfi,Hold,2018-06-10
1260,GOOGL,trendline,Buy,2018-06-10
1261,GOOGL,rsi,Hold,2018-06-17
1262,GOOGL,macd,Buy,2018-06-17
1263,GOOGL,bollinger,Hold,2018-06-17
1264,GOOGL,ma-cross,Buy,2018-06-17
1265,GOOGL,dmi,Buy,2018-06-17
1266,GOOGL,mfi,Hold,2018-06-17
1267,GOOGL,trendline,Buy,2018-06-17
1268,GOOGL,rsi,Hold,2018-06-24
1269,GOOGL,macd,Buy,2018-06-24
1270,GOOGL,bollinger,Hold,2018-06-24
1271,GOOGL,ma-cross,Buy,2018-06-24
1272,GOOGL,dmi,Buy,2018-06-24
1273,GOOGL,mfi,Hold,2018-06-24
1274,GOOGL,trendline,Buy,2018-06-24
1275,GOOGL,rsi,Hold,2018-07-01
1276,GOOGL,macd,Sell,2018-07-01
1277,GOOGL,bollinger,Hold,2018-07-01
1278,GOOGL,ma-cross,Buy,2018-07-01
1279,GOOGL,dmi,Sell,2018-07-01
1280,GOOGL,mfi,Hold,2018-07-01
1281,GOOGL,trendline,Sell,2018-07-01
1282,GOOGL,rsi,Hold,2018-07-08
1283,GOOGL,macd,Sell,2018-07-08
1284,GOOGL,bollinger,Hold,2018-07-08
1285,GOOGL,ma-cross,Buy,2018-07-08
1286,GOOGL,dmi,Sell,2018-07-08
1287,GOOGL,mfi,Hold,2018-07-08
1288,GOOGL,trendline,Buy,2018-07-08
1289,GOOGL,rsi,Hold,2018-07-15
1290,GOOGL,macd,Buy,2018-07-15
1291,GOOGL,bollinger,Hold,2018-07-15
1292,GOOGL,ma-cross,Buy,2018-07-15
1293,GOOGL,dmi,Buy,2018-07-15
1294,GOOGL,mfi,Hold,2018-07-15
1295,GOOGL,trendline,Buy,2018-07-15
1296,GOOGL,rsi,Hold,2018-07-22
1297,GOOGL,macd,Buy,2018-07-22
1298,GOOGL,bollinger,Hold,2018-07-22
1299,GOOGL,ma-cross,Buy,2018-07-22
1300,GOOGL,dmi,Buy,2018-07-22
1301,GOOGL,mfi,Hold,2018-07-22
1302,GOOGL,trendline,Buy,2018-07-22
1303,GOOGL,rsi,Hold,2018-07-29
1304,GOOGL,macd,Buy,2018-07-29
1305,GOOGL,bollinger,Hold,2018-07-29
1306,GOOGL,ma-cross,Buy,2018-07-29
1307,GOOGL,dmi,Buy,2018-07-29
1308,GOOGL,mfi,Hold,2018-07-29
1309,GOOGL,trendline,Buy,2018-07-29
1310,GOOGL,rsi,Hold,2018-08-05
1311,GOOGL,macd,Sell,2018-08-05
1312,GOOGL,bollinger,Hold,2018-08-05
1313,GOOGL,ma-cross,Buy,2018-08-05
1314,GOOGL,dmi,Buy,2018-08-05
1315,GOOGL,mfi,Hold,2018-08-05
1316,GOOGL,trendline,Buy,2018-08-05
1317,GOOGL,rsi,Hold,2018-08-12
1318,GOOGL,macd,Sell,2018-08-12
1319,GOOGL,bollinger,Hold,2018-08-12
1320,GOOGL,ma-cross,Buy,2018-08-12
1321,GOOGL,dmi,Buy,2018-08-12
1322,GOOGL,mfi,Hold,2018-08-12
1323,GOOGL,trendline,Buy,2018-08-12
1324,GOOGL,rsi,Hold,2018-08-19
1325,GOOGL,macd,Sell,2018-08-19
1326,GOOGL,bollinger,Hold,2018-08-19
1327,GOOGL,ma-cross,Buy,2018-08-19
1328,GOOGL,dmi,Sell,2018-08-19
1329,GOOGL,mfi,Hold,2018-08-19
1330,GOOGL,trendline,Sell,2018-08-19
1331,GOOGL,rsi,Hold,2018-08-26
1332,GOOGL,macd,Sell,2018-08-26
1333,GOOGL,bollinger,Hold,2018-08-26
1334,GOOGL,ma-cross,Buy,2018-08-26
1335,GOOGL,dmi,Sell,2018-08-26
1336,GOOGL,mfi,Hold,2018-08-26
1337,GOOGL,trendline,Sell,2018-08-26
1338,GOOGL,rsi,Hold,2018-09-02
1339,GOOGL,macd,Sell,2018-09-02
1340,GOOGL,bollinger,Hold,2018-09-02
1341,GOOGL,ma-cross,Buy,2018-09-02
1342,GOOGL,dmi,Sell,2018-09-02
1343,GOOGL,mfi,Hold,2018-09-02
1344,GOOGL,trendline,Sell,2018-09-02
1345,GOOGL,rsi,Hold,2018-09-09
1346,GOOGL,macd,Sell,2018-09-09
1347,GOOGL,bollinger,Buy,2018-09-09
1348,GOOGL,ma-cross,Buy,2018-09-09
1349,GOOGL,dmi,Sell,2018-09-09
1350,GOOGL,mfi,Hold,2018-09-09
1351,GOOGL,trendline,Sell,2018-09-09
1352,GOOGL,rsi,Hold,2018-09-16
1353,GOOGL,macd,Sell,2018-09-16
1354,GOOGL,bollinger,Hold,2018-09-16
1355,GOOGL,ma-cross,Buy,2018-09-16
1356,GOOGL,dmi,Sell,2018-09-16
1357,GOOGL,mfi,Hold,2018-09-16
1358,GOOGL,trendline,Sell,2018-09-16
1359,GOOGL,rsi,Hold,2018-09-23
1360,GOOGL,macd,Sell,2018-09-23
1361,GOOGL,bollinger,Hold,2018-09-23
1362,GOOGL,ma-cross,Buy,2018-09-23
1363,GOOGL,dmi,Sell,2018-09-23
1364,GOOGL,mfi,Hold,2018-09-23
1365,GOOGL,trendline,Sell,2018-09-23
1366,GOOGL,rsi,Hold,2018-09-30
1367,GOOGL,macd,Buy,2018-09-30
1368,GOOGL,bollinger,Hold,2018-09-30
1369,GOOGL,ma-cross,Buy,2018-09-30
1370,GOOGL,dmi,Sell,2018-09-30
1371,GOOGL,mfi,Hold,2018-09-30
1372,GOOGL,trendline,Buy,2018-09-30
1373,GOOGL,rsi,Hold,2018-10-07
1374,GOOGL,macd,Buy,2018-10-07
1375,GOOGL,bollinger,Hold,2018-10-07
1376,GOOGL,ma-cross,Buy,2018-10-07
1377,GOOGL,dmi,Sell,2018-10-07
1378,GOOGL,mfi,Hold,2018-10-07
1379,GOOGL,trendline,Sell,2018-10-07
1380,GOOGL,rsi,Hold,2018-10-14
1381,GOOGL,macd,Sell,2018-10-14
1382,GOOGL,bollinger,Hold,2018-10-14
1383,GOOGL,ma-cross,Buy,2018-10-14
1384,GOOGL,dmi,Sell,2018-10-14
1385,GOOGL,mfi,Hold,2018-10-14
1386,GOOGL,trendline,Sell,2018-10-14
1387,GOOGL,rsi,Hold,2018-10-21
1388,GOOGL,macd,Sell,2018-10-21
1389,GOOGL,bollinger,Hold,2018-10-21
1390,GOOGL,ma-cross,Buy,2018-10-21
1391,GOOGL,dmi,Sell,2018-10-21
1392,GOOGL,mfi,Hold,2018-10-21
1393,GOOGL,trendline,Sell,2018-10-21
1394,GOOGL,rsi,Hold,2018-10-28
1395,GOOGL,macd,Sell,2018-10-28
1396,GOOGL,bollinger,Hold,2018-10-28
1397,GOOGL,ma-cross,Sell,2018-10-28
1398,GOOGL,dmi,Sell,2018-10-28
1399,GOOGL,mfi,Hold,2018-10-28
1400,GOOGL,trendline,Sell,2018-10-28
1401,GOOGL,rsi,Hold,2018-11-04
1402,GOOGL,macd,Buy,2018-11-04
1403,GOOGL,bollinger,Hold,2018-11-04
1404,GOOGL,ma-cross,Sell,2018-11-04
1405,GOOGL,dmi,Sell,2018-11-04
1406,GOOGL,mfi,Hold,2018-11-04
1407,GOOGL,trendline,Sell,2018-11-04
1408,GOOGL,rsi,Hold,2018-11-11
1409,GOOGL,macd,Buy,2018-11-11
1410,GOOGL,bollinger,Hold,2018-11-11
1411,GOOGL,ma-cross,Sell,2018-11-11
1412,GOOGL,dmi,Sell,2018-11-11
1413,GOOGL,mfi,Hold,2018-11-11
1414,GOOGL,trendline,Sell,2018-11-11
1415,GOOGL,rsi,Hold,2018-11-18
1416,GOOGL,macd,Buy,2018-11-18
1417,GOOGL,bollinger,Hold,2018-11-18
1418,GOOGL,ma-cross,Sell,2018-11-18
1419,GOOGL,dmi,Sell,2018-11-18
1420,GOOGL,mfi,Hold,2018-11-18
1421,GOOGL,trendline,Sell,2018-11-18
1422,GOOGL,rsi,Hold,2018-11-25
1423,GOOGL,macd,Sell,2018-11-25
1424,GOOGL,bollinger,Hold,2018-11-25
1425,GOOGL,ma-cross,Sell,2018-11-25
1426,GOOGL,dmi,Sell,2018-11-25
1427,GOOGL,mfi,Hold,2018-11-25
1428,GOOGL,trendline,Sell,2018-11-25
1429,GOOGL,rsi,Hold,2018-12-02
1430,GOOGL,macd,Buy,2018-12-02
1431,GOOGL,bollinger,Hold,2018-12-02
1432,GOOGL,ma-cross,Sell,2018-12-02
1433,GOOGL,dmi,Buy,2018-12-02
1434,GOOGL,mfi,Hold,2018-12-02
1435,GOOGL,trendline,Buy,2018-12-02
1436,GOOGL,rsi,Hold,2018-12-09
1437,GOOGL,macd,Buy,2018-12-09
1438,GOOGL,bollinger,Hold,2018-12-09
1439,GOOGL,ma-cross,Sell,2018-12-09
1440,GOOGL,dmi,Sell,2018-12-09
1441,GOOGL,mfi,Hold,2018-12-09
1442,GOOGL,trendline,Sell,2018-12-09
1443,GOOGL,rsi,Hold,2018-12-16
1444,GOOGL,macd,Buy,2018-12-16
1445,GOOGL,bollinger,Hold,2018-12-16
1446,GOOGL,ma-cross,Sell,2018-12-16
1447,GOOGL,dmi,Sell,2018-12-16
1448,GOOGL,mfi,Hold,2018-12-16
1449,GOOGL,trendline,Sell,2018-12-16
1450,GOOGL,rsi,Hold,2018-12-23
1451,GOOGL,macd,Sell,2018-12-23
1452,GOOGL,bollinger,Buy,2018-12-23
1453,GOOGL,ma-cross,Sell,2018-12-23
1454,GOOGL,dmi,Sell,2018-12-23
1455,GOOGL,mfi,Hold,2018-12-23
1456,GOOGL,trendline,Sell,2018-12-23
1457,GOOGL,rsi,Hold,2018-12-30
1458,GOOGL,macd,Buy,2018-12-30
1459,GOOGL,bollinger,Hold,2018-12-30
1460,GOOGL,ma-cross,Sell,2018-12-30
1461,GOOGL,dmi,Sell,2018-12-30
1462,GOOGL,mfi,Hold,2018-12-30
1463,GOOGL,trendline,Sell,2018-12-30
1464,GOOGL,rsi,Hold,2019-01-06
1465,GOOGL,macd,Buy,2019-01-06
1466,GOOGL,bollinger,Hold,2019-01-06
1467,GOOGL,ma-cross,Sell,2019-01-06
1468,GOOGL,dmi,Buy,2019-01-06
1469,GOOGL,mfi,Hold,2019-01-06
1470,GOOGL,trendline,Buy,2019-01-06
1471,GOOGL,rsi,Hold,2019-01-13
1472,GOOGL,macd,Buy,2019-01-13
1473,GOOGL,bollinger,Hold,2019-01-13
1474,GOOGL,ma-cross,Sell,2019-01-13
1475,GOOGL,dmi,Sell,2019-01-13
1476,GOOGL,mfi,Hold,2019-01-13
1477,GOOGL,trendline,Buy,2019-01-13
1478,GOOGL,rsi,Hold,2019-01-20
1479,GOOGL,macd,Buy,2019-01-20
1480,GOOGL,bollinger,Hold,2019-01-20
1481,GOOGL,ma-cross,Sell,2019-01-20
1482,GOOGL,dmi,Buy,2019-01-20
1483,GOOGL,mfi,Hold,2019-01-20
1484,GOOGL,trendline,Buy,2019-01-20
1485,GOOGL,rsi,Hold,2019-01-27
1486,GOOGL,macd,Buy,2019-01-27
1487,GOOGL,bollinger,Hold,2019-01-27
1488,GOOGL,ma-cross,Sell,2019-01-27
1489,GOOGL,dmi,Buy,2019-01-27
1490,GOOGL,mfi,Hold,2019-01-27
1491,GOOGL,trendline,Buy,2019-01-27
1492,GOOGL,rsi,Hold,2019-02-03
1493,GOOGL,macd,Buy,2019-02-03
1494,GOOGL,bollinger,Hold,2019-02-03
1495,GOOGL,ma-cross,Sell,2019-02-03
1496,GOOGL,dmi,Buy,2019-02-03
1497,GOOGL,mfi,Hold,2019-02-03
1498,GOOGL,trendline,Buy,2019-02-03
1499,GOOGL,rsi,Hold,2019-02-10
1500,GOOGL,macd,Buy,2019-02-10
1501,GOOGL,bollinger,Hold,2019-02-10
1502,GOOGL,ma-cross,Sell,2019-02-10
1503,GOOGL,dmi,Buy,2019-02-10
1504,GOOGL,mfi,Hold,2019-02-10
1505,GOOGL,trendline,Buy,2019-02-10
1506,GOOGL,rsi,Hold,2019-02-17
1507,GOOGL,macd,Sell,2019-02-17
1508,GOOGL,bollinger,Hold,2019-02-17
1509,GOOGL,ma-cross,Sell,2019-02-17
1510,GOOGL,dmi,Buy,2019-02-17
1511,GOOGL,mfi,Hold,2019-02-17
1512,GOOGL,trendline,Buy,2019-02-17
1513,GOOGL,rsi,Hold,2019-02-24
1514,GOOGL,macd,Sell,2019-02-24
1515,GOOGL,bollinger,Hold,2019-02-24
1516,GOOGL,ma-cross,Sell,2019-02-24
1517,GOOGL,dmi,Buy,2019-02-24
1518,GOOGL,mfi,Hold,2019-02-24
1519,GOOGL,trendline,Buy,2019-02-24
1520,GOOGL,rsi,Hold,2019-03-03
1521,GOOGL,macd,Buy,2019-03-03
1522,GOOGL,bollinger,Hold,2019-03-03
1523,GOOGL,ma-cross,Sell,2019-03-03
1524,GOOGL,dmi,Buy,2019-03-03
1525,GOOGL,mfi,Hold,2019-03-03
1526,GOOGL,trendline,Buy,2019-03-03
1527,GOOGL,rsi,Hold,2019-03-10
1528,GOOGL,macd,Buy,2019-03-10
1529,GOOGL,bollinger,Hold,2019-03-10
1530,GOOGL,ma-cross,Buy,2019-03-10
1531,GOOGL,dmi,Buy,2019-03-10
1532,GOOGL,mfi,Hold,2019-03-10
1533,GOOGL,trendline,Buy,2019-03-10
1534,GOOGL,rsi,Hold,2019-03-17
1535,GOOGL,macd,Buy,2019-03-17
1536,GOOGL,bollinger,Hold,2019-03-17
1537,GOOGL,ma-cross,Buy,2019-03-17
1538,GOOGL,dmi,Buy,2019-03-17
1539,GOOGL,mfi,Hold,2019-03-17
1540,GOOGL,trendline,Buy,2019-03-17
1541,GOOGL,rsi,Hold,2019-03-24
1542,GOOGL,macd,Buy,2019-03-24
1543,GOOGL,bollinger,Hold,2019-03-24
1544,GOOGL,ma-cross,Buy,2019-03-24
1545,GOOGL,dmi,Buy,2019-03-24
1546,GOOGL,mfi,Hold,2019-03-24
1547,GOOGL,trendline,Buy,2019-03-24
1548,GOOGL,rsi,Hold,2019-03-31
1549,GOOGL,macd,Sell,2019-03-31
1550,GOOGL,bollinger,Hold,2019-03-31
1551,GOOGL,ma-cross,Buy,2019-03-31
1552,GOOGL,dmi,Buy,2019-03-31
1553,GOOGL,mfi,Hold,2019-03-31
1554,GOOGL,trendline,Sell,2019-03-31
1555,GOOGL,rsi,Hold,2019-04-07
1556,GOOGL,macd,Sell,2019-04-07
1557,GOOGL,bollinger,Hold,2019-04-07
1558,GOOGL,ma-cross,Buy,2019-04-07
1559,GOOGL,dmi,Buy,2019-04-07
1560,GOOGL,mfi,Hold,2019-04-07
1561,GOOGL,trendline,Buy,2019-04-07
1562,GOOGL,rsi,Hold,2019-04-14
1563,GOOGL,macd,Sell,2019-04-14
1564,GOOGL,bollinger,Hold,2019-04-14
1565,GOOGL,ma-cross,Buy,2019-04-14
1566,GOOGL,dmi,Buy,2019-04-14
1567,GOOGL,mfi,Hold,2019-04-14
1568,GOOGL,trendline,Buy,2019-04-14
1569,GOOGL,rsi,Hold,2019-04-21
1570,GOOGL,macd,Buy,2019-04-21
1571,GOOGL,bollinger,Hold,2019-04-21
1572,GOOGL,ma-cross,Buy,2019-04-21
1573,GOOGL,dmi,Buy,2019-04-21
1574,GOOGL,mfi,Sell,2019-04-21
1575,GOOGL,trendline,Buy,2019-04-21
1576,GOOGL,rsi,Sell,2019-04-28
1577,GOOGL,macd,Buy,2019-04-28
1578,GOOGL,bollinger,Hold,2019-04-28
1579,GOOGL,ma-cross,Buy,2019-04-28
1580,GOOGL,dmi,Buy,2019-04-28
1581,GOOGL,mfi,Sell,2019-04-28
1582,GOOGL,trendline,Buy,2019-04-28
1583,GOOGL,rsi,Hold,2019-05-05
1584,GOOGL,macd,Sell,2019-05-05
1585,GOOGL,bollinger,Hold,2019-05-05
1586,GOOGL,ma-cross,Buy,2019-05-05
1587,GOOGL,dmi,Sell,2019-05-05
1588,GOOGL,mfi,Hold,2019-05-05
1589,GOOGL,trendline,Sell,2019-05-05
1590,GOOGL,rsi,Hold,2019-05-12
1591,GOOGL,macd,Sell,2019-05-12
1592,GOOGL,bollinger,Hold,2019-05-12
1593,GOOGL,ma-cross,Buy,2019-05-12
1594,GOOGL,dmi,Sell,2019-05-12
1595,GOOGL,mfi,Hold,2019-05-12
1596,GOOGL,trendline,Sell,2019-05-12
1597,GOOGL,rsi,Hold,2019-05-19
1598,GOOGL,macd,Sell,2019-05-19
1599,GOOGL,bollinger,Hold,2019-05-19
1600,GOOGL,ma-cross,Buy,2019-05-19
1601,GOOGL,dmi,Sell,2019-05-19
1602,GOOGL,mfi,Hold,2019-05-19
1603,GOOGL,trendline,Sell,2019-05-19
1604,GOOGL,rsi,Hold,2019-05-26
1605,GOOGL,macd,Sell,2019-05-26
1606,GOOGL,bollinger,Hold,2019-05-26
1607,GOOGL,ma-cross,Buy,2019-05-26
1608,GOOGL,dmi,Sell,2019-05-26
1609,GOOGL,mfi,Hold,2019-05-26
1610,GOOGL,trendline,Sell,2019-05-26
1611,GOOGL,rsi,Hold,2019-06-02
1612,GOOGL,macd,Sell,2019-06-02
1613,GOOGL,bollinger,Hold,2019-06-02
1614,GOOGL,ma-cross,Buy,2019-06-02
1615,GOOGL,dmi,Sell,2019-06-02
1616,GOOGL,mfi,Hold,2019-06-02
1617,GOOGL,trendline,Sell,2019-06-02
1618,GOOGL,rsi,Hold,2019-06-09
1619,GOOGL,macd,Sell,2019-06-09
1620,GOOGL,bollinger,Hold,2019-06-09
1621,GOOGL,ma-cross,Sell,2019-06-09
1622,GOOGL,dmi,Sell,2019-06-09
1623,GOOGL,mfi,Hold,2019-06-09
1624,GOOGL,trendline,Sell,2019-06-09
1625,GOOGL,rsi,Hold,2019-06-16
1626,GOOGL,macd,Buy,2019-06-16
1627,GOOGL,bollinger,Hold,2019-06-16
1628,GOOGL,ma-cross,Sell,2019-06-16
1629,GOOGL,dmi,Sell,2019-06-16
1630,GOOGL,mfi,Hold,2019-06-16
1631,GOOGL,trendline,Sell,2019-06-16
1632,GOOGL,rsi,Hold,2019-06-23
1633,GOOGL,macd,Buy,2019-06-23
1634,GOOGL,bollinger,Hold,2019-06-23
1635,GOOGL,ma-cross,Sell,2019-06-23
1636,GOOGL,dmi,Buy,2019-06-23
1637,GOOGL,mfi,Hold,2019-06-23
1638,GOOGL,trendline,Buy,2019-06-23
1639,GOOGL,rsi,Hold,2019-06-30
1640,GOOGL,macd,Buy,2019-06-30
1641,GOOGL,bollinger,Hold,2019-06-30
1642,GOOGL,ma-cross,Sell,2019-06-30
1643,GOOGL,dmi,Sell,2019-06-30
1644,GOOGL,mfi,Hold,2019-06-30
1645,GOOGL,trendline,Sell,2019-06-30
1646,GOOGL,rsi,Hold,2019-07-07
1647,GOOGL,macd,Buy,2019-07-07
1648,GOOGL,bollinger,Hold,2019-07-07
1649,GOOGL,ma-cross,Sell,2019-07-07
1650,GOOGL,dmi,Buy,2019-07-07
1651,GOOGL,mfi,Hold,2019-07-07
1652,GOOGL,trendline,Buy,2019-07-07
1653,GOOGL,rsi,Hold,2019-07-14
1654,GOOGL,macd,Buy,2019-07-14
1655,GOOGL,bollinger,Hold,2019-07-14
1656,GOOGL,ma-cross,Sell,2019-07-14
1657,GOOGL,dmi,Buy,2019-07-14
1658,GOOGL,mfi,Hold,2019-07-14
1659,GOOGL,trendline,Buy,2019-07-14
1660,GOOGL,rsi,Hold,2019-07-21
1661,GOOGL,macd,Buy,2019-07-21
1662,GOOGL,bollinger,Hold,2019-07-21
1663,GOOGL,ma-cross,Sell,2019-07-21
1664,GOOGL,dmi,Buy,2019-07-21
1665,GOOGL,mfi,Hold,2019-07-21
1666,GOOGL,trendline,Buy,2019-07-21
1667,GOOGL,rsi,Sell,2019-07-28
1668,GOOGL,macd,Buy,2019-07-28
1669,GOOGL,bollinger,Sell,2019-07-28
1670,GOOGL,ma-cross,Sell,2019-07-28
1671,GOOGL,dmi,Buy,2019-07-28
1672,GOOGL,mfi,Hold,2019-07-28
1673,GOOGL,trendline,Buy,2019-07-28
1674,GOOGL,rsi,Hold,2019-08-04
1675,GOOGL,macd,Buy,2019-08-04
1676,GOOGL,bollinger,Hold,2019-08-04
1677,GOOGL,ma-cross,Buy,2019-08-04
1678,GOOGL,dmi,Buy,2019-08-04
1679,GOOGL,mfi,Hold,2019-08-04
1680,GOOGL,trendline,Buy,2019-08-04
1681,GOOGL,rsi,Hold,2019-08-11
1682,GOOGL,macd,Sell,2019-08-11
1683,GOOGL,bollinger,Hold,2019-08-11
1684,GOOGL,ma-cross,Buy,2019-08-11
1685,GOOGL,dmi,Buy,2019-08-11
1686,GOOGL,mfi,Hold,2019-08-11
1687,GOOGL,trendline,Buy,2019-08-11
1688,GOOGL,rsi,Hold,2019-08-18
1689,GOOGL,macd,Sell,2019-08-18
1690,GOOGL,bollinger,Hold,2019-08-18
1691,GOOGL,ma-cross,Buy,2019-08-18
1692,GOOGL,dmi,Buy,2019-08-18
1693,GOOGL,mfi,Hold,2019-08-18
1694,GOOGL,trendline,Sell,2019-08-18
1695,GOOGL,rsi,Hold,2019-08-25
1696,GOOGL,macd,Sell,2019-08-25
1697,GOOGL,bollinger,Hold,2019-08-25
1698,GOOGL,ma-cross,Buy,2019-08-25
1699,GOOGL,dmi,Sell,2019-08-25
1700,GOOGL,mfi,Hold,2019-08-25
1701,GOOGL,trendline,Sell,2019-08-25
1702,GOOGL,rsi,Hold,2019-09-01
1703,GOOGL,macd,Sell,2019-09-01
1704,GOOGL,bollinger,Hold,2019-09-01
1705,GOOGL,ma-cross,Buy,2019-09-01
1706,GOOGL,dmi,Buy,2019-09-01
1707,GOOGL,mfi,Hold,2019-09-01
1708,GOOGL,trendline,Buy,2019-09-01
1709,GOOGL,rsi,Hold,2019-09-08
1710,GOOGL,macd,Buy,2019-09-08
1711,GOOGL,bollinger,Hold,2019-09-08
1712,GOOGL,ma-cross,Buy,2019-09-08
1713,GOOGL,dmi,Buy,2019-09-08
1714,GOOGL,mfi,Hold,2019-09-08
1715,GOOGL,trendline,Buy,2019-09-08
1716,GOOGL,rsi,Hold,2019-09-15
1717,GOOGL,macd,Buy,2019-09-15
1718,GOOGL,bollinger,Sell,2019-09-15
1719,GOOGL,ma-cross,Buy,2019-09-15
1720,GOOGL,dmi,Buy,2019-09-15
1721,GOOGL,mfi,Hold,2019-09-15
1722,GOOGL,trendline,Buy,2019-09-15
1723,GOOGL,rsi,Hold,2019-09-22
1724,GOOGL,macd,Buy,2019-09-22
1725,GOOGL,bollinger,Hold,2019-09-22
1726,GOOGL,ma-cross,Buy,2019-09-22
1727,GOOGL,dmi,Buy,2019-09-22
1728,GOOGL,mfi,Hold,2019-09-22
1729,GOOGL,trendline,Buy,2019-09-22
1730,GOOGL,rsi,Hold,2019-09-29
1731,GOOGL,macd,Sell,2019-09-29
1732,GOOGL,bollinger,Hold,2019-09-29
1733,GOOGL,ma-cross,Buy,2019-09-29
1734,GOOGL,dmi,Sell,2019-09-29
1735,GOOGL,mfi,Hold,2019-09-29
1736,GOOGL,trendline,Buy,2019-09-29
1737,GOOGL,rsi,Hold,2019-10-06
1738,GOOGL,macd,Sell,2019-10-06
1739,GOOGL,bollinger,Hold,2019-10-06
1740,GOOGL,ma-cross,Buy,2019-10-06
1741,GOOGL,dmi,Sell,2019-10-06
1742,GOOGL,mfi,Hold,2019-10-06
1743,GOOGL,trendline,Sell,2019-10-06
1744,GOOGL,rsi,Hold,2019-10-13
1745,GOOGL,macd,Sell,2019-10-13
1746,GOOGL,bollinger,Hold,2019-10-13
1747,GOOGL,ma-cross,Buy,2019-10-13
1748,GOOGL,dmi,Sell,2019-10-13
1749,GOOGL,mfi,Hold,2019-10-13
1750,GOOGL,trendline,Sell,2019-10-13
1751,GOOGL,rsi,Hold,2019-10-20
1752,GOOGL,macd,Buy,2019-10-20
1753,GOOGL,bollinger,Hold,2019-10-20
1754,GOOGL,ma-cross,Buy,2019-10-20
1755,GOOGL,dmi,Buy,2019-10-20
1756,GOOGL,mfi,Hold,2019-10-20
1757,GOOGL,trendline,Buy,2019-10-20
1758,GOOGL,rsi,Hold,2019-10-27
1759,GOOGL,macd,Buy,2019-10-27
1760,GOOGL,bollinger,Hold,2019-10-27
1761,GOOGL,ma-cross,Buy,2019-10-27
1762,GOOGL,dmi,Buy,2019-10-27
1763,GOOGL,mfi,Hold,2019-10-27
1764,GOOGL,trendline,Buy,2019-10-27
1765,GOOGL,rsi,Hold,2019-11-03
